"","targets","cues"
"978","INDIAN","reservation"
"979","INDIAN","native"
"980","INDIAN","cowboy"
"981","INDIAN","brave"
"982","INDIAN","warrior"
"983","INDIAN","canoe"
"984","INDIAN","scalp"
"985","INDIAN","arrow"
"986","INDIAN","fort"
"987","INDIAN","bravery"
"988","INDIAN","nomad"
"989","INDIAN","american"
"990","INDIAN","buffalo"
"991","WINDOW","pane"
"992","WINDOW","sill"
"993","WINDOW","shutter"
"994","WINDOW","blinds"
"995","WINDOW","curtain"
"996","WINDOW","curtains"
"997","WINDOW","door"
"998","WINDOW","ledge"
"999","WINDOW","glass"
"1000","WINDOW","drapes"
"1001","WINDOW","shatter"
"1002","WINDOW","view"
"1003","WINDOW","bedroom"
"1004","WINDOW","clear"
"1005","WINDOW","cleaner"
"1006","WINDOW","screen"
"1007","WINDOW","shield"
"1008","SQUARE","rectangle"
"1009","SQUARE","circle"
"1010","SQUARE","triangle"
"1011","SQUARE","round"
"1012","SQUARE","cube"
"1013","SQUARE","box"
"1014","SQUARE","builder"
"1015","SQUARE","area"
"1016","SQUARE","block"
"1017","SQUARE","village"
"1018","SQUARE","room"
"1019","SQUARE","pyramid"
"1020","SQUARE","shape"
"1021","SQUARE","blocks"
"1022","SQUARE","plaza"
"1023","SQUARE","times"
"1024","SQUARE","angle"
"1025","HAMMER","nail"
"1026","HAMMER","tool"
"1027","HAMMER","tools"
"1028","HAMMER","chisel"
"1029","HAMMER","nails"
"1030","HAMMER","carpenter"
"1031","HAMMER","saw"
"1032","HAMMER","wrench"
"1033","HAMMER","screwdriver"
"1034","HAMMER","gavel"
"1035","HAMMER","sickle"
"1036","HAMMER","ax"
"1037","HAMMER","pliers"
"1038","HAMMER","jack"
"1039","HAMMER","tack"
"1040","HAMMER","hatchet"
"1041","HAMMER","screw"
"1042","PENCIL","pen"
"1043","PENCIL","eraser"
"1044","PENCIL","lead"
"1045","PENCIL","paper"
"1046","PENCIL","pad"
"1047","PENCIL","draw"
"1048","PENCIL","point"
"1049","PENCIL","drawing"
"1050","PENCIL","notebook"
"1051","PENCIL","crayon"
"1052","PENCIL","ruler"
"1053","PENCIL","scribble"
"1054","PENCIL","marker"
"1055","PENCIL","holder"
"1056","PENCIL","mark"
"1057","PENCIL","stub"
"1058","PENCIL","paperclip"
"1059","PRESENT","gift"
"1060","PRESENT","past"
"1061","PRESENT","absent"
"1062","PRESENT","package"
"1063","PRESENT","wrap"
"1064","PRESENT","absence"
"1065","PRESENT","attendance"
"1066","PRESENT","ribbon"
"1067","PRESENT","future"
"1068","PRESENT","introduce"
"1069","PRESENT","attend"
"1070","PRESENT","surprise"
"1071","PRESENT","christmas"
"1072","PRESENT","presentation"
"1073","PRESENT","receive"
"1074","PRESENT","box"
"1075","PRESENT","show"
"1076","LEADER","follower"
"1077","LEADER","chairperson"
"1078","LEADER","chief"
"1079","LEADER","president"
"1080","LEADER","follow"
"1081","LEADER","commander"
"1082","LEADER","governor"
"1083","LEADER","captain"
"1084","LEADER","dictator"
"1085","LEADER","mayor"
"1086","LEADER","master"
"1087","LEADER","director"
"1088","LEADER","guide"
"1089","LEADER","principal"
"1090","LEADER","manager"
"1091","LEADER","principle"
"1092","LEADER","monarch"
"1093","SANDWICH","sub"
"1094","SANDWICH","bologna"
"1095","SANDWICH","subway"
"1096","SANDWICH","mayonnaise"
"1097","SANDWICH","hero"
"1098","SANDWICH","peanut butter"
"1099","SANDWICH","cornbeef"
"1100","SANDWICH","soup"
"1101","SANDWICH","tuna"
"1102","SANDWICH","knuckle"
"1103","SANDWICH","submarine"
"1104","SANDWICH","pickle"
"1105","SANDWICH","lunch"
"1106","SANDWICH","ham"
"1107","SANDWICH","turkey"
"1108","SANDWICH","ice cream"
"1109","SANDWICH","bread"
"1110","NERVOUS","anxious"
"1111","NERVOUS","jumpy"
"1112","NERVOUS","tense"
"1113","NERVOUS","uneasy"
"1114","NERVOUS","frantic"
"1115","NERVOUS","anxiety"
"1116","NERVOUS","uptight"
"1117","NERVOUS","calm"
"1118","NERVOUS","interview"
"1119","NERVOUS","impatience"
"1120","NERVOUS","flutter"
"1121","NERVOUS","panic"
"1122","NERVOUS","nerves"
"1123","NERVOUS","hectic"
"1124","NERVOUS","uncomfortable"
"1125","NERVOUS","touchy"
"1126","NERVOUS","unsure"
"1127","INSECT","bug"
"1128","INSECT","cricket"
"1129","INSECT","ant"
"1130","INSECT","grasshopper"
"1131","INSECT","fly"
"1132","INSECT","spider"
"1133","INSECT","pest"
"1134","INSECT","mosquito"
"1135","INSECT","moth"
"1136","INSECT","butterfly"
"1137","INSECT","roach"
"1138","INSECT","caterpillar"
"1139","INSECT","bee"
"1140","INSECT","beetle"
"1141","INSECT","maggot"
"1142","INSECT","flea"
"1143","INSECT","termite"
"1144","BUSINESS","corporation"
"1145","BUSINESS","industry"
"1146","BUSINESS","briefcase"
"1147","BUSINESS","executive"
"1148","BUSINESS","company"
"1149","BUSINESS","proprietor"
"1150","BUSINESS","management"
"1151","BUSINESS","agency"
"1152","BUSINESS","firm"
"1153","BUSINESS","associate"
"1154","BUSINESS","economic"
"1155","BUSINESS","negotiation"
"1156","BUSINESS","commercial"
"1157","BUSINESS","corporal"
"1158","BUSINESS","office"
"1159","BUSINESS","sales"
"1160","BUSINESS","suit"
"1161","WEDDING","ceremony"
"1162","WEDDING","honeymoon"
"1163","WEDDING","vow"
"1164","WEDDING","ring"
"1165","WEDDING","engagement"
"1166","WEDDING","rice"
"1167","WEDDING","tuxedo"
"1168","WEDDING","gown"
"1169","WEDDING","proposal"
"1170","WEDDING","threshold"
"1171","WEDDING","marriage"
"1172","WEDDING","planning"
"1173","WEDDING","wed"
"1174","WEDDING","chapel"
"1175","WEDDING","announce"
"1176","WEDDING","formal"
"1177","WEDDING","bride"
"1178","BROKEN","promise"
"1179","BROKEN","crutch"
"1180","BROKEN","bent"
"1181","BROKEN","pieces"
"1182","BROKEN","fix"
"1183","BROKEN","cast"
"1184","BROKEN","repair"
"1185","BROKEN","damage"
"1186","BROKEN","torn"
"1187","BROKEN","limp"
"1188","BROKEN","rule"
"1189","BROKEN","replace"
"1190","BROKEN","leak"
"1191","BROKEN","breakable"
"1192","BROKEN","jaw"
"1193","BROKEN","ribs"
"1194","BROKEN","sling"
"1195","POLITICS","campaign"
"1196","POLITICS","government"
"1197","POLITICS","candidate"
"1198","POLITICS","senator"
"1199","POLITICS","democrat"
"1200","POLITICS","governor"
"1201","POLITICS","democracy"
"1202","POLITICS","congress"
"1203","POLITICS","liberal"
"1204","POLITICS","republic"
"1205","POLITICS","legislature"
"1206","POLITICS","vote"
"1207","POLITICS","mayor"
"1208","POLITICS","election"
"1209","POLITICS","corrupt"
"1210","POLITICS","leadership"
"1211","POLITICS","senate"
"1212","PLAYER","record"
"1213","PLAYER","trumpet"
"1214","PLAYER","disc"
"1215","PLAYER","hockey"
"1216","PLAYER","chess"
"1217","PLAYER","basketball"
"1218","PLAYER","tape"
"1219","PLAYER","football"
"1220","PLAYER","guitar"
"1221","PLAYER","video"
"1222","PLAYER","team"
"1223","PLAYER","poker"
"1224","PLAYER","baseball"
"1225","PLAYER","opponent"
"1226","PLAYER","pro"
"1227","PLAYER","saxophone"
"1228","PLAYER","volleyball"
"1229","POTATO","mash"
"1230","POTATO","gravy"
"1231","POTATO","scallop"
"1232","POTATO","sack"
"1233","POTATO","chips"
"1234","POTATO","couch"
"1235","POTATO","chip"
"1236","POTATO","baked"
"1237","POTATO","fries"
"1238","POTATO","starch"
"1239","POTATO","steak"
"1240","POTATO","peel"
"1241","POTATO","tomato"
"1242","POTATO","meat"
"1243","POTATO","stew"
"1244","POTATO","coleslaw"
"1245","MONKEY","chimpanzee"
"1246","MONKEY","ape"
"1247","MONKEY","gorilla"
"1248","MONKEY","primate"
"1249","MONKEY","jungle"
"1250","MONKEY","barrel"
"1251","MONKEY","george"
"1252","MONKEY","curious"
"1253","MONKEY","banana"
"1254","MONKEY","grease"
"1255","MONKEY","zoo"
"1256","MONKEY","tarzan"
"1257","MONKEY","porch"
"1258","MONKEY","wrench"
"1259","MONKEY","brass"
"1260","MONKEY","animals"
"1261","ISLAND","adventure"
"1262","ISLAND","paradise"
"1263","ISLAND","hawaii"
"1264","ISLAND","harbor"
"1265","ISLAND","tropical"
"1266","ISLAND","treasure"
"1267","ISLAND","isolated"
"1268","ISLAND","fantasy"
"1269","ISLAND","inlet"
"1270","ISLAND","oasis"
"1271","ISLAND","maroon"
"1272","ISLAND","hut"
"1273","ISLAND","providence"
"1274","ISLAND","lagoon"
"1275","ISLAND","captive"
"1276","ISLAND","honeymoon"
"1277","DRIVER","chauffeur"
"1278","DRIVER","screw"
"1279","DRIVER","truck"
"1280","DRIVER","passenger"
"1281","DRIVER","reckless"
"1282","DRIVER","cab"
"1283","DRIVER","careless"
"1284","DRIVER","taxi"
"1285","DRIVER","bus"
"1286","DRIVER","limousine"
"1287","DRIVER","ambulance"
"1288","DRIVER","operator"
"1289","DRIVER","rider"
"1290","DRIVER","pile"
"1291","DRIVER","slave"
"1292","DRIVER","pilot"
"1293","STRAIGHT","curve"
"1294","STRAIGHT","crooked"
"1295","STRAIGHT","line"
"1296","STRAIGHT","bent"
"1297","STRAIGHT","curved"
"1298","STRAIGHT","erect"
"1299","STRAIGHT","direct"
"1300","STRAIGHT","level"
"1301","STRAIGHT","arrow"
"1302","STRAIGHT","angle"
"1303","STRAIGHT","ruler"
"1304","STRAIGHT","uneven"
"1305","STRAIGHT","forward"
"1306","STRAIGHT","sober"
"1307","STRAIGHT","poise"
"1308","STRAIGHT","stiff"
"1309","STRESS","tension"
"1310","STRESS","pressure"
"1311","STRESS","ulcer"
"1312","STRESS","uptight"
"1313","STRESS","worry"
"1314","STRESS","anxiety"
"1315","STRESS","overwhelm"
"1316","STRESS","strain"
"1317","STRESS","nerves"
"1318","STRESS","frustration"
"1319","STRESS","trauma"
"1320","STRESS","burden"
"1321","STRESS","hectic"
"1322","STRESS","crisis"
"1323","STRESS","nervous"
"1324","STRESS","tense"
"1325","ELECTRICITY","volt"
"1326","ELECTRICITY","outlet"
"1327","ELECTRICITY","plug"
"1328","ELECTRICITY","conductor"
"1329","ELECTRICITY","energy"
"1330","ELECTRICITY","technician"
"1331","ELECTRICITY","shock"
"1332","ELECTRICITY","watt"
"1333","ELECTRICITY","electrician"
"1334","ELECTRICITY","fuse"
"1335","ELECTRICITY","amp"
"1336","ELECTRICITY","power"
"1337","ELECTRICITY","lightning"
"1338","ELECTRICITY","neuron"
"1339","ELECTRICITY","current"
"1340","ELECTRICITY","battery"
"1341","CEREAL","oatmeal"
"1342","CEREAL","bran"
"1343","CEREAL","flake"
"1344","CEREAL","fiber"
"1345","CEREAL","flakes"
"1346","CEREAL","oats"
"1347","CEREAL","bowl"
"1348","CEREAL","wheat"
"1349","CEREAL","crunchy"
"1350","CEREAL","breakfast"
"1351","CEREAL","crackle"
"1352","CEREAL","crunch"
"1353","CEREAL","raisin"
"1354","CEREAL","frosted"
"1355","CEREAL","brand"
"1356","CEREAL","crisp"
"1357","EXPENSIVE","cheap"
"1358","EXPENSIVE","priceless"
"1359","EXPENSIVE","valuable"
"1360","EXPENSIVE","inexpensive"
"1361","EXPENSIVE","price"
"1362","EXPENSIVE","extravagant"
"1363","EXPENSIVE","insurance"
"1364","EXPENSIVE","free"
"1365","EXPENSIVE","jewel"
"1366","EXPENSIVE","fancy"
"1367","EXPENSIVE","silk"
"1368","EXPENSIVE","designer"
"1369","EXPENSIVE","suite"
"1370","EXPENSIVE","value"
"1371","EXPENSIVE","vase"
"1372","EXPENSIVE","gas"
"1373","COLLEGE","university"
"1374","COLLEGE","degree"
"1375","COLLEGE","high school"
"1376","COLLEGE","campus"
"1377","COLLEGE","school"
"1378","COLLEGE","educate"
"1379","COLLEGE","education"
"1380","COLLEGE","graduation"
"1381","COLLEGE","admission"
"1382","COLLEGE","graduate"
"1383","COLLEGE","scholarship"
"1384","COLLEGE","student"
"1385","COLLEGE","junior"
"1386","COLLEGE","semester"
"1387","COLLEGE","professor"
"1388","COLLEGE","career"
"1389","FOREST","wilderness"
"1390","FOREST","woods"
"1391","FOREST","trees"
"1392","FOREST","timber"
"1393","FOREST","jungle"
"1394","FOREST","pine"
"1395","FOREST","tropical"
"1396","FOREST","deer"
"1397","FOREST","nature"
"1398","FOREST","thicket"
"1399","FOREST","trail"
"1400","FOREST","bear"
"1401","FOREST","dense"
"1402","FOREST","tree"
"1403","FOREST","wood"
"1404","FOREST","raccoon"
"1405","MAGAZINE","newsstand"
"1406","MAGAZINE","newspaper"
"1407","MAGAZINE","article"
"1408","MAGAZINE","issue"
"1409","MAGAZINE","advertisement"
"1410","MAGAZINE","publication"
"1411","MAGAZINE","editor"
"1412","MAGAZINE","mad"
"1413","MAGAZINE","discover"
"1414","MAGAZINE","journal"
"1415","MAGAZINE","times"
"1416","MAGAZINE","digest"
"1417","MAGAZINE","ad"
"1418","MAGAZINE","book"
"1419","MAGAZINE","variety"
"1420","MAGAZINE","monthly"
"1421","WORKER","employee"
"1422","WORKER","factory"
"1423","WORKER","slave"
"1424","WORKER","construction"
"1425","WORKER","technician"
"1426","WORKER","union"
"1427","WORKER","employer"
"1428","WORKER","mechanic"
"1429","WORKER","mason"
"1430","WORKER","operator"
"1431","WORKER","digger"
"1432","WORKER","builder"
"1433","WORKER","contractor"
"1434","WORKER","miner"
"1435","WORKER","boss"
"1436","WORKER","engineer"
"1437","FOREVER","eternity"
"1438","FOREVER","infinity"
"1439","FOREVER","eternal"
"1440","FOREVER","always"
"1441","FOREVER","infinite"
"1442","FOREVER","endless"
"1443","FOREVER","lasting"
"1444","FOREVER","together"
"1445","FOREVER","ever"
"1446","FOREVER","friendship"
"1447","FOREVER","last"
"1448","FOREVER","friends"
"1449","FOREVER","gone"
"1450","FOREVER","commitment"
"1451","FOREVER","promise"
"1452","AIRPLANE","flight"
"1453","AIRPLANE","stewardess"
"1454","AIRPLANE","flying"
"1455","AIRPLANE","navigator"
"1456","AIRPLANE","controls"
"1457","AIRPLANE","aircraft"
"1458","AIRPLANE","fly"
"1459","AIRPLANE","co-pilot"
"1460","AIRPLANE","helicopter"
"1461","AIRPLANE","model"
"1462","AIRPLANE","glide"
"1463","AIRPLANE","depart"
"1464","AIRPLANE","hobby"
"1465","AIRPLANE","peanuts"
"1466","AIRPLANE","reservation"
"1467","STRANGE","weird"
"1468","STRANGE","unusual"
"1469","STRANGE","bizarre"
"1470","STRANGE","odd"
"1471","STRANGE","abnormal"
"1472","STRANGE","unnatural"
"1473","STRANGE","different"
"1474","STRANGE","uncommon"
"1475","STRANGE","awkward"
"1476","STRANGE","normal"
"1477","STRANGE","obscure"
"1478","STRANGE","freak"
"1479","STRANGE","absurd"
"1480","STRANGE","foreign"
"1481","STRANGE","behavior"
"1482","REASON","purpose"
"1483","REASON","because"
"1484","REASON","cause"
"1485","REASON","excuse"
"1486","REASON","explanation"
"1487","REASON","justify"
"1488","REASON","rationalize"
"1489","REASON","rhyme"
"1490","REASON","meaning"
"1491","REASON","intent"
"1492","REASON","logic"
"1493","REASON","concept"
"1494","REASON","factor"
"1495","REASON","hypothesis"
"1496","REASON","opinion"
"1497","BREAKFAST","cereal"
"1498","BREAKFAST","oatmeal"
"1499","BREAKFAST","pancakes"
"1500","BREAKFAST","waffles"
"1501","BREAKFAST","orange juice"
"1502","BREAKFAST","sausage"
"1503","BREAKFAST","doughnut"
"1504","BREAKFAST","grit"
"1505","BREAKFAST","toast"
"1506","BREAKFAST","bagel"
"1507","BREAKFAST","bacon"
"1508","BREAKFAST","egg"
"1509","BREAKFAST","eggs"
"1510","BREAKFAST","omelet"
"1511","BREAKFAST","oats"
"1512","MORNING","early"
"1513","MORNING","dawn"
"1514","MORNING","dew"
"1515","MORNING","evening"
"1516","MORNING","sunrise"
"1517","MORNING","wake"
"1518","MORNING","afternoon"
"1519","MORNING","breakfast"
"1520","MORNING","rooster"
"1521","MORNING","alarm"
"1522","MORNING","orange juice"
"1523","MORNING","haze"
"1524","MORNING","monday"
"1525","MORNING","tomorrow"
"1526","MORNING","oatmeal"
"1527","STICKY","glue"
"1528","STICKY","hairspray"
"1529","STICKY","paste"
"1530","STICKY","sticker"
"1531","STICKY","tape"
"1532","STICKY","syrup"
"1533","STICKY","tar"
"1534","STICKY","gum"
"1535","STICKY","goo"
"1536","STICKY","prickly"
"1537","STICKY","stuck"
"1538","STICKY","slimy"
"1539","STICKY","humid"
"1540","STICKY","sap"
"1541","STICKY","vaseline"
"1542","FOLLOW","lead"
"1543","FOLLOW","trace"
"1544","FOLLOW","chase"
"1545","FOLLOW","obey"
"1546","FOLLOW","trail"
"1547","FOLLOW","directions"
"1548","FOLLOW","stalk"
"1549","FOLLOW","instructions"
"1550","FOLLOW","shadow"
"1551","FOLLOW","instruction"
"1552","FOLLOW","path"
"1553","FOLLOW","rules"
"1554","FOLLOW","worship"
"1555","FOLLOW","trend"
"1556","FOLLOW","behind"
"1557","BASKETBALL","dunk"
"1558","BASKETBALL","hoop"
"1559","BASKETBALL","rim"
"1560","BASKETBALL","gym"
"1561","BASKETBALL","piston"
"1562","BASKETBALL","sports"
"1563","BASKETBALL","volleyball"
"1564","BASKETBALL","net"
"1565","BASKETBALL","arena"
"1566","BASKETBALL","court"
"1567","BASKETBALL","baseball"
"1568","BASKETBALL","sonic"
"1569","BASKETBALL","sport"
"1570","BASKETBALL","activity"
"1571","BASKETBALL","shack"
"1572","MEETING","conference"
"1573","MEETING","committee"
"1574","MEETING","summit"
"1575","MEETING","session"
"1576","MEETING","appointment"
"1577","MEETING","adjourn"
"1578","MEETING","staff"
"1579","MEETING","agenda"
"1580","MEETING","negotiation"
"1581","MEETING","presentation"
"1582","MEETING","attend"
"1583","MEETING","gathering"
"1584","MEETING","chairperson"
"1585","MEETING","group"
"1586","MEETING","introduce"
"1587","ENERGY","kinetic"
"1588","ENERGY","inertia"
"1589","ENERGY","energetic"
"1590","ENERGY","active"
"1591","ENERGY","potential"
"1592","ENERGY","hyper"
"1593","ENERGY","activity"
"1594","ENERGY","atomic"
"1595","ENERGY","battery"
"1596","ENERGY","volt"
"1597","ENERGY","calorie"
"1598","ENERGY","calories"
"1599","ENERGY","gas"
"1600","ENERGY","power"
"1601","ENERGY","watt"
"1602","VEGETABLE","zucchini"
"1603","VEGETABLE","turnip"
"1604","VEGETABLE","cauliflower"
"1605","VEGETABLE","squash"
"1606","VEGETABLE","radish"
"1607","VEGETABLE","broccoli"
"1608","VEGETABLE","produce"
"1609","VEGETABLE","carrots"
"1610","VEGETABLE","cabbage"
"1611","VEGETABLE","peas"
"1612","VEGETABLE","spinach"
"1613","VEGETABLE","mushroom"
"1614","VEGETABLE","corn"
"1615","VEGETABLE","raw"
"1616","FORGET","forgive"
"1617","FORGET","remember"
"1618","FORGET","remind"
"1619","FORGET","neglect"
"1620","FORGET","ignore"
"1621","FORGET","dismiss"
"1622","FORGET","memory"
"1623","FORGET","decay"
"1624","FORGET","disown"
"1625","FORGET","learn"
"1626","FORGET","leave"
"1627","FORGET","recall"
"1628","FORGET","bring"
"1629","FORGET","know"
"1630","CATHOLIC","pope"
"1631","CATHOLIC","protestant"
"1632","CATHOLIC","religion"
"1633","CATHOLIC","christian"
"1634","CATHOLIC","baptist"
"1635","CATHOLIC","roman"
"1636","CATHOLIC","methodist"
"1637","CATHOLIC","jewish"
"1638","CATHOLIC","saint"
"1639","CATHOLIC","bishop"
"1640","CATHOLIC","cathedral"
"1641","CATHOLIC","nun"
"1642","CATHOLIC","religious"
"1643","CATHOLIC","priest"
"1644","HAMBURGER","mcdonald's"
"1645","HAMBURGER","grill"
"1646","HAMBURGER","bun"
"1647","HAMBURGER","fries"
"1648","HAMBURGER","hot dogs"
"1649","HAMBURGER","checkers"
"1650","HAMBURGER","paddy"
"1651","HAMBURGER","cookout"
"1652","HAMBURGER","beef"
"1653","HAMBURGER","ketchup"
"1654","HAMBURGER","pickle"
"1655","HAMBURGER","barbecue"
"1656","HAMBURGER","pickles"
"1657","HAMBURGER","coleslaw"
"1658","FREEDOM","liberty"
"1659","FREEDOM","america"
"1660","FREEDOM","usa"
"1661","FREEDOM","democracy"
"1662","FREEDOM","rights"
"1663","FREEDOM","choice"
"1664","FREEDOM","constitution"
"1665","FREEDOM","apartment"
"1666","FREEDOM","independent"
"1667","FREEDOM","free"
"1668","FREEDOM","eagle"
"1669","FREEDOM","escape"
"1670","FREEDOM","graduate"
"1671","FREEDOM","license"
"1672","MEASURE","ruler"
"1673","MEASURE","gauge"
"1674","MEASURE","weigh"
"1675","MEASURE","meter"
"1676","MEASURE","scales"
"1677","MEASURE","inch"
"1678","MEASURE","kilometer"
"1679","MEASURE","ounce"
"1680","MEASURE","waist"
"1681","MEASURE","pint"
"1682","MEASURE","length"
"1683","MEASURE","amount"
"1684","MEASURE","diameter"
"1685","MEASURE","protractor"
"1686","SPORTS","athletic"
"1687","SPORTS","olympics"
"1688","SPORTS","jock"
"1689","SPORTS","arena"
"1690","SPORTS","recreation"
"1691","SPORTS","compete"
"1692","SPORTS","active"
"1693","SPORTS","referee"
"1694","SPORTS","gym"
"1695","SPORTS","agent"
"1696","SPORTS","highlight"
"1697","SPORTS","opponent"
"1698","SPORTS","stadium"
"1699","SPORTS","umpire"
"1700","PRISON","jail"
"1701","PRISON","dungeon"
"1702","PRISON","convict"
"1703","PRISON","inmate"
"1704","PRISON","cell"
"1705","PRISON","sentence"
"1706","PRISON","handcuffs"
"1707","PRISON","cage"
"1708","PRISON","captive"
"1709","PRISON","crime"
"1710","PRISON","escape"
"1711","PRISON","release"
"1712","PRISON","punishment"
"1713","PRISON","compound"
"1714","CORRECT","accurate"
"1715","CORRECT","incorrect"
"1716","CORRECT","right"
"1717","CORRECT","mistake"
"1718","CORRECT","proper"
"1719","CORRECT","error"
"1720","CORRECT","precise"
"1721","CORRECT","exact"
"1722","CORRECT","fix"
"1723","CORRECT","spell"
"1724","CORRECT","aright"
"1725","CORRECT","perfect"
"1726","CORRECT","prove"
"1727","CORRECT","reprimand"
"1728","AMOUNT","quantity"
"1729","AMOUNT","percentage"
"1730","AMOUNT","sum"
"1731","AMOUNT","price"
"1732","AMOUNT","limit"
"1733","AMOUNT","volume"
"1734","AMOUNT","capacity"
"1735","AMOUNT","worth"
"1736","AMOUNT","quotient"
"1737","AMOUNT","exact"
"1738","AMOUNT","least"
"1739","AMOUNT","number"
"1740","AMOUNT","percent"
"1741","AMOUNT","portion"
"1742","MURDER","kill"
"1743","MURDER","killer"
"1744","MURDER","victim"
"1745","MURDER","mystery"
"1746","MURDER","rape"
"1747","MURDER","suspect"
